time,callsign,lat,lon,velocity,heading,vertrate,baroaltitude,label
2019-12-23 00:35:00,ART9771 ,53.538448527707885,18.707939596737134,228.80963211436853,337.528774755289,0.0,11582.4,virage
2019-12-23 00:35:20,ART9771 ,53.57678080413301,18.68127120843455,228.80963211436853,337.528774755289,0.0,11582.4,virage
2019-12-23 00:35:40,ART9771 ,53.61442565917969,18.655099051339292,228.9081940584992,337.4693060633912,0.0,11582.4,virage
2019-12-23 00:36:00,ART9771 ,53.65211551472292,18.628728401761098,229.00675600262986,337.40983737149327,0.0,11582.4,virage
2019-12-23 00:36:20,ART9771 ,53.69069762149098,18.601711497587313,229.00675600262986,337.40983737149327,0.16255999999999998,11590.02,virage
2019-12-23 00:36:40,ART9771 ,53.728614807128906,18.57509504045759,228.7693117767926,337.38506486502126,0.0,11590.02,virage
2019-12-23 00:37:00,ART9771 ,53.766158798993644,18.548678229836856,228.29450912291526,337.33541670201384,0.0,11590.02,virage
2019-12-23 00:37:20,ART9771 ,53.804170640848454,18.521930213735885,228.0571506948752,337.3105410454785,0.0,11590.02,virage
2019-12-23 00:37:40,ART9771 ,53.841350361452264,18.495664580529482,228.0571506948752,337.3105410454785,-0.16255999999999998,11590.02,virage
2019-12-23 00:38:00,ART9771 ,53.879425048828125,18.468684605189736,228.15661729469377,337.25097120810227,0.0,11586.21,virage
2019-12-23 00:38:20,ART9771 ,53.917266199144265,18.441762331153164,228.01901902276302,337.1663197454302,0.0,11582.4,virage
2019-12-23 00:38:40,ART9771 ,53.95481872558594,18.41500854492188,228.0571506948752,337.3105410454785,0.0,11582.4,virage
2019-12-23 00:39:00,ART9771 ,53.99240267478813,18.3882859173943,227.682280329601,337.2009101683522,0.0,11582.4,virage
2019-12-23 00:39:20,ART9771 ,54.030150332693324,18.361239008542874,227.7819541510137,337.1412381201344,0.0,11582.4,virage
2019-12-23 00:39:40,ART9771 ,54.06749221025888,18.33461216517857,227.58260650818832,337.26058221657,0.0,11582.4,virage
2019-12-23 00:40:00,ART9771 ,54.10552461268538,18.30746370203355,227.1082360732764,337.2104146472118,0.0,11582.4,virage
2019-12-23 00:40:20,ART9771 ,54.14292933577198,18.28064413631664,227.2081179047782,337.1506401448231,0.16255999999999998,11582.4,virage
2019-12-23 00:40:40,ART9771 ,54.180335998535156,18.25366646902902,226.8342217493232,337.0402827042438,0.0,11582.4,virage
2019-12-23 00:41:00,ART9771 ,54.21820430432336,18.226318359375,226.8342217493232,337.0402827042438,0.0,11582.4,virage
2019-12-23 00:41:20,ART9771 ,54.25488358837063,18.19978845420004,226.8342217493232,337.0402827042438,0.0,11582.4,virage
2019-12-23 00:41:40,ART9771 ,54.2926025390625,18.17251766429228,226.8342217493232,337.0402827042438,0.0,11582.4,virage
2019-12-23 00:42:00,ART9771 ,54.33029084286447,18.145252574573863,226.8342217493232,337.0402827042438,0.16255999999999998,11582.4,virage
2019-12-23 00:42:20,ART9771 ,54.367698669433594,18.11807071461397,226.93480697715594,336.98051135514396,0.0,11582.4,virage
2019-12-23 00:42:40,ART9771 ,54.4051367549573,18.090732186873332,227.03539220498868,336.9207400060441,0.0,11582.4,virage
2019-12-23 00:43:00,ART9771 ,54.44245147705078,18.063623764935663,226.8342217493232,337.0402827042438,0.0,11582.4,virage
2019-12-23 00:43:20,ART9771 ,54.480080814684854,18.036291357030205,226.8342217493232,337.0402827042438,0.0,11582.4,virage
2019-12-23 00:43:40,ART9771 ,54.51786649025092,18.008703140013992,226.66350170032092,336.80997378637585,0.0,11590.02,virage
2019-12-23 00:44:00,ART9771 ,54.55486776060977,17.98135726847113,226.76479112453492,336.7502068373254,0.0,11582.4,virage
2019-12-23 00:44:20,ART9771 ,54.59194894564353,17.953907359730113,226.66350170032092,336.80997378637585,0.0,11590.02,virage
2019-12-23 00:44:40,ART9771 ,54.62940022096795,17.926441539417613,226.36062129794533,336.98948806316395,0.0,11590.02,virage
2019-12-23 00:45:00,ART9771 ,54.66700744628906,17.898828843060663,226.0897071910538,336.8186353785982,-0.32511999999999996,11586.21,virage
2019-12-23 00:45:20,ART9771 ,54.703880310058594,17.871524586397058,226.08921260085083,336.81852803365035,0.0,11582.4,virage
2019-12-23 00:45:40,ART9771 ,54.74114886784957,17.84400246360085,225.85280345688207,336.7928143370475,0.0,11582.4,virage
2019-12-23 00:46:00,ART9771 ,54.77865057476497,17.81611070275944,225.48200342771887,336.6812055447062,0.0,11582.4,virage
2019-12-23 00:46:20,ART9771 ,54.815528869628906,17.788521261776193,225.34761254252442,336.5953104489677,0.0,11582.4,virage
2019-12-23 00:46:40,ART9771 ,54.852630615234375,17.7607323141659,225.48200342771887,336.6812055447062,0.0,11582.4,virage
2019-12-23 00:47:00,ART9771 ,54.88977813720703,17.733104930204505,225.51517589525088,336.827179648831,0.0,11582.4,virage
2019-12-23 00:47:20,ART9771 ,54.927085876464844,17.705275591681982,225.24568554879926,336.65538386765024,0.0,11582.4,virage
2019-12-23 00:47:40,ART9771 ,54.96392460192664,17.677626176313918,224.67130647928605,336.66359669255763,0.0,11582.4,virage
2019-12-23 00:48:00,ART9771 ,55.00031642590539,17.65034150312291,224.67130647928605,336.66359669255763,0.0,11582.4,virage
2019-12-23 00:48:20,ART9771 ,55.03870262533931,17.624486423431232,225.91737872608917,341.8098634246781,0.0,11582.4,virage
2019-12-23 00:48:40,ART9771 ,55.07807922363281,17.606640984030328,227.70882477159046,348.4579778289581,0.0,11582.4,virage
2019-12-23 00:49:00,ART9771 ,55.11805906134137,17.594521262428977,227.84294407094072,350.64401727550313,0.0,11582.4,virage
2019-12-23 00:49:20,ART9771 ,55.158122693078,17.582877664005053,227.92714141615195,350.5164177634462,0.0,11582.4,virage
2019-12-23 00:49:40,ART9771 ,55.19835119732356,17.571153283756683,227.92714141615195,350.5164177634462,0.0,11582.4,virage
2019-12-23 00:50:00,ART9771 ,55.23909487966764,17.55923184481534,227.92714141615195,350.5164177634462,0.0,11582.4,virage
2019-12-23 00:50:20,ART9771 ,55.279204675706765,17.547457281918447,227.67344280467847,350.5057403143604,0.0,11582.4,virage
2019-12-23 00:50:40,ART9771 ,55.31966128591763,17.535611728933404,227.41974419320502,350.49506286527463,-0.16255999999999998,11586.21,virage
2019-12-23 00:51:00,ART9771 ,55.35968302064023,17.52384695777281,227.41974419320502,350.49506286527463,0.0,11582.4,virage
2019-12-23 00:51:20,ART9771 ,55.39958255573855,17.512128697359625,227.462502819353,350.43117239465323,0.0,11582.4,virage
2019-12-23 00:51:40,ART9771 ,55.44061951718088,17.499889026988633,227.50526144550102,350.3672819240319,0.0,11582.4,virage
2019-12-23 00:52:00,ART9771 ,55.480856556003374,17.487949458035555,227.7162014308265,350.4418498437391,0.0,11582.4,virage
2019-12-23 00:52:20,ART9771 ,55.52080574682203,17.476115226745605,228.22351926378187,350.4632954560464,0.0,11582.4,virage
2019-12-23 00:52:40,ART9771 ,55.56137718588619,17.466301918029785,229.32830080733538,354.39691418194553,0.16255999999999998,11582.4,virage
2019-12-23 00:53:00,ART9771 ,55.60257475254899,17.462940216064453,230.55357608689056,179.9965767507063,0.16255999999999998,11582.4,virage
2019-12-23 00:53:20,ART9771 ,55.64390693276616,17.466044425964355,231.50094066563955,3.8225254562638527,0.16255999999999998,11586.21,virage
2019-12-23 00:53:40,ART9771 ,55.68534851074219,17.471091530539773,231.51780418352917,3.88605495636613,0.0,11590.02,virage
2019-12-23 00:54:00,ART9771 ,55.72660853499073,17.476017691872336,231.83280211779686,4.071435063381254,-0.32511999999999996,11582.4,virage
2019-12-23 00:54:20,ART9771 ,55.76796282752086,17.482319745150477,232.0923615972244,5.596833714894747,0.0,11582.4,virage
2019-12-23 00:54:40,ART9771 ,55.809425354003906,17.48973499644886,232.1684674596172,5.786382462002427,0.0,11582.4,virage
2019-12-23 00:55:00,ART9771 ,55.850442142809854,17.497057914733887,232.1684674596172,5.786382462002427,0.0,11582.4,virage
2019-12-23 00:55:20,ART9771 ,55.89301416429423,17.504653930664062,232.11716561873965,5.660044152730302,0.0,11582.4,virage
2019-12-23 00:55:40,ART9771 ,55.934136471505894,17.511939135464754,232.1425343629365,5.723227267286731,0.0,11586.21,virage
2019-12-23 00:56:00,ART9771 ,55.975318908691406,17.51928156072443,232.1425343629365,5.723227267286731,-0.16255999999999998,11582.4,virage
2019-12-23 00:56:20,ART9771 ,56.01646565582792,17.5266018780795,232.0917968745428,5.596861038173873,0.0,11582.4,virage
